frequency_hz,magnitude
11568.6,0.091538
11569.3,0.0417986
11570.1,0.293575
11570.8,0.048462
11571.5,0.326911
11572.3,0.51008
11573,0.38597
11573.7,0.326201
11574.5,0.223732
11575.2,0.45738
11575.9,0.29251
11576.7,0.207869
11577.4,0.20419
11578.1,0.209921
11578.9,0.367067
11579.6,0.269142
11580.3,0.124652
11581.1,0.204571
11581.8,0.238572
11582.5,0.251762
11583.3,0.0955196
11584,0.107199
11584.7,0.167598
11585.4,0.254577
11586.2,0.211987
11586.9,0.433831
11587.6,0.162456
11588.4,0.269912
11589.1,0.447665
11589.8,0.283422
11590.6,0.163259
11591.3,0.51109
11592,0.373431
11592.8,0.302707
11593.5,0.296285
11594.2,0.116448
11595,0.238136
11595.7,0.466277
11596.4,0.397536
11597.2,0.211427
11597.9,0.533654
11598.6,0.313628
11599.4,0.350834
11600.1,0.234538
11600.8,0.184166
11601.6,0.32384
11602.3,0.172418
11603,0.257446
11603.8,0.32109
11604.5,0.166039
11605.2,0.137514
11606,0.124773
11606.7,0.0894317
11607.4,0.0922281
11608.2,0.151898
11608.9,0.254621
11609.6,0.103441
11610.4,0.088197
11611.1,0.118501
11611.8,0.216519
11612.5,0.284925
11613.3,0.23271
11614,0.299755
11614.7,0.102006
11615.5,0.0403044
11616.2,0.319567
11616.9,0.282364
11617.7,0.356074
11618.4,0.338711
11619.1,0.110476
11619.9,0.0713203
11620.6,0.37649
11621.3,0.569599
11622.1,0.297596
11622.8,0.245064
11623.5,0.0794315
11624.3,0.270192
11625,0.326643
11625.7,0.536336
11626.5,0.233566
11627.2,0.190342
11627.9,0.228292
11628.7,0.340574
11629.4,0.252995
11630.1,0.259253
11630.9,0.161617
11631.6,0.169103
11632.3,0.309951
11633.1,0.238502
11633.8,0.227865
11634.5,0.162587
11635.3,0.226052
11636,0.294438
11636.7,0.191151
11637.5,0.152179
11638.2,0.260602
11638.9,0.165986
11639.6,0.206055
11640.4,0.245049
11641.1,0.300403
11641.8,0.264554
11642.6,0.19068
11643.3,0.20326
11644,0.487618
11644.8,0.636355
11645.5,0.479683
11646.2,0.289734
11647,0.52742
11647.7,0.526338
11648.4,0.496829
11649.2,0.255394
11649.9,0.209562
11650.6,0.349464
11651.4,0.128287
11652.1,0.140317
11652.8,0.283639
11653.6,0.31889
11654.3,0.362243
11655,0.237863
11655.8,0.295964
11656.5,0.420527
11657.2,0.34887
11658,0.277355
11658.7,0.164119
11659.4,0.347766
11660.2,0.418938
11660.9,0.337294
11661.6,0.247582
11662.4,0.348204
11663.1,0.315179
11663.8,0.499887
11664.6,0.431258
11665.3,0.0667404
11666,0.206349
11666.7,0.0939269
11667.5,0.103652
11668.2,0.557955
11668.9,0.719098
11669.7,0.334672
11670.4,0.325329
11671.1,0.297079
11671.9,0.325829
11672.6,0.206828
11673.3,0.419463
11674.1,0.338881
11674.8,0.215526
11675.5,0.112243
11676.3,0.254554
11677,0.0928559
11677.7,0.0470138
11678.5,0.181631
11679.2,0.397245
11679.9,0.223998
11680.7,0.0620318
11681.4,0.203994
11682.1,0.435037
11682.9,0.134064
11683.6,0.334123
11684.3,0.476484
11685.1,0.262388
11685.8,0.195242
11686.5,0.566534
11687.3,0.417847
11688,0.4001
11688.7,0.485103
11689.5,0.335626
11690.2,0.303138
11690.9,0.115942
11691.7,0.139054
11692.4,0.174778
11693.1,0.189104
11693.8,0.0956062
11694.6,0.213049
11695.3,0.150423
11696,0.459235
11696.8,0.333159
11697.5,0.204039
11698.2,0.169306
11699,0.227536
11699.7,0.127133
11700.4,0.372428
11701.2,0.253458
11701.9,0.134914
11702.6,0.203739
11703.4,0.246292
11704.1,0.0318737
11704.8,0.308796
11705.6,0.248728
11706.3,0.268179
11707,0.39459
11707.8,0.589668
11708.5,0.338444
11709.2,0.348701
11710,0.214492
11710.7,0.178485
11711.4,0.226976
11712.2,0.0646555
11712.9,0.158264
11713.6,0.143959
11714.4,0.182834
11715.1,0.304459
11715.8,0.183785
11716.6,0.0845956
11717.3,0.143315
11718,0.209396
11718.8,0.209459
11719.5,0.412695
11720.2,0.584288
11720.9,0.500891
11721.7,0.319014
11722.4,0.306411
11723.1,0.395579
11723.9,0.266298
11724.6,0.122637
11725.3,0.305405
11726.1,0.502474
11726.8,0.614793
11727.5,0.272446
11728.3,0.437904
11729,0.359825
11729.7,0.321136
11730.5,0.285176
11731.2,0.363457
11731.9,0.365098
11732.7,0.289667
11733.4,0.130427
11734.1,0.350725
11734.9,0.191907
11735.6,0.469163
11736.3,0.251634
11737.1,0.416086
11737.8,0.385879
11738.5,0.235109
11739.3,0.347616
11740,0.137022
11740.7,0.238186
11741.5,0.306746
11742.2,0.0777955
11742.9,0.293005
11743.7,0.227774
11744.4,0.161023
11745.1,0.183382
11745.8,0.200931
11746.6,0.235336
11747.3,0.295912
11748,0.235317
11748.8,0.336748
11749.5,0.308578
11750.2,0.174437
11751,0.398094
11751.7,0.26064
11752.4,0.17061
11753.2,0.14875
11753.9,0.329432
11754.6,0.236342
11755.4,0.303795
11756.1,0.278485
11756.8,0.258884
11757.6,0.272432
11758.3,0.154915
11759,0.225618
11759.8,0.160632
11760.5,0.274342
11761.2,0.395241
11762,0.308222
11762.7,0.513572
11763.4,0.0153135
11764.2,0.517899
11764.9,0.161803
11765.6,0.274647
11766.4,0.34613
11767.1,0.223628
11767.8,0.380033
11768.6,0.474119
11769.3,0.446125
11770,0.402384
11770.8,0.177926
11771.5,0.309547
11772.2,0.247274
11772.9,0.150706
11773.7,0.104304
11774.4,0.0264552
11775.1,0.202231
11775.9,0.267286
11776.6,0.393042
11777.3,0.291251
11778.1,0.303939
11778.8,0.446489
11779.5,0.163595
11780.3,0.0853458
11781,0.10076
11781.7,0.194538
11782.5,0.231403
11783.2,0.484487
11783.9,0.453835
11784.7,0.191494
11785.4,0.117172
11786.1,0.0403777
11786.9,0.155674
11787.6,0.0776133
11788.3,0.0961811
11789.1,0.097085
11789.8,0.39746
11790.5,0.290712
11791.3,0.247696
11792,0.654913
11792.7,0.526618
11793.5,0.575991
11794.2,0.432527
11794.9,0.536086
11795.7,0.493264
11796.4,0.515735
11797.1,0.73288
11797.9,0.687329
11798.6,0.398695
11799.3,0.269307
11800,0.105425
11800.8,0.252069
11801.5,0.288887
11802.2,0.197113
11803,0.0381772
11803.7,0.202834
11804.4,0.518663
11805.2,0.381412
11805.9,0.431743
11806.6,0.24506
11807.4,0.337472
11808.1,0.364563
11808.8,0.263153
11809.6,0.291848
11810.3,0.380481
11811,0.32344
11811.8,0.400377
11812.5,0.0644742
11813.2,0.197053
11814,0.0823082
11814.7,0.367481
11815.4,0.251188
11816.2,0.168494
11816.9,0.138896
11817.6,0.132205
11818.4,0.398834
11819.1,0.649274
11819.8,0.316997
11820.6,0.101877
11821.3,0.121912
11822,0.085404
11822.8,0.0467369
11823.5,0.252758
11824.2,0.32241
11825,0.318929
11825.7,0.437521
11826.4,0.231413
11827.1,0.348907
11827.9,0.271697
11828.6,0.218432
11829.3,0.29093
11830.1,0.449664
11830.8,0.171194
11831.5,0.235241
11832.3,0.0453341
11833,0.136134
11833.7,0.288336
11834.5,0.0138937
11835.2,0.162129
11835.9,0.136821
11836.7,0.125797
11837.4,0.383022
11838.1,0.466569
11838.9,0.280412
11839.6,0.164185
11840.3,0.198619
11841.1,0.0879474
11841.8,0.382407
11842.5,0.220617
11843.3,0.207216
11844,0.204874
11844.7,0.276554
11845.5,0.227332
11846.2,0.239929
11846.9,0.319507
11847.7,0.210598
11848.4,0.499089
11849.1,0.334566
11849.9,0.103037
11850.6,0.186501
11851.3,0.304813
11852.1,0.356716
11852.8,0.239889
11853.5,0.176966
11854.2,0.106682
11855,0.276648
11855.7,0.242506
11856.4,0.104161
11857.2,0.223673
11857.9,0.124613
11858.6,0.176337
11859.4,0.0855418
11860.1,0.233051
11860.8,0.192333
11861.6,0.24945
11862.3,0.357672
11863,0.335316
11863.8,0.12738
11864.5,0.293157
11865.2,0.467287
11866,0.211559
11866.7,0.22559
11867.4,0.157295
11868.2,0.287646
11868.9,0.470652
11869.6,0.447099
11870.4,0.155143
11871.1,0.546774
11871.8,0.654169
11872.6,0.42188
11873.3,0.026773
11874,0.305708
11874.8,0.520914
11875.5,0.336008
11876.2,0.435972
11877,0.488284
11877.7,0.314088
11878.4,0.483775
11879.2,0.340677
11879.9,0.347186
11880.6,0.292488
11881.3,0.111931
11882.1,0.186932
11882.8,0.145247
11883.5,0.179497
11884.3,0.638873
11885,0.528171
11885.7,0.45765
11886.5,0.340339
11887.2,0.285294
11887.9,0.544985
11888.7,0.524633
11889.4,0.357738
11890.1,0.531728
11890.9,0.557303
11891.6,0.29034
11892.3,0.152289
11893.1,0.188288
11893.8,0.385509
11894.5,0.226479
11895.3,0.0540038
11896,0.339206
11896.7,0.248307
11897.5,0.487722
11898.2,0.172291
11898.9,0.0579518
11899.7,0.0358151
11900.4,0.0382095
11901.1,0.0653183
11901.9,0.183003
11902.6,0.559287
11903.3,0.572612
11904.1,0.149509
11904.8,0.232187
11905.5,0.233844
11906.2,0.301538
11907,0.126299
11907.7,0.582585
11908.4,0.455046
11909.2,0.148625
11909.9,0.459971
11910.6,0.159192
11911.4,0.0633778
11912.1,0.159177
11912.8,0.483255
11913.6,0.34437
11914.3,0.224064
11915,0.592207
11915.8,0.522905
11916.5,0.114824
11917.2,0.104015
11918,0.344002
11918.7,0.576897
11919.4,0.355263
11920.2,0.398519
11920.9,0.426609
11921.6,0.13458
11922.4,0.379456
11923.1,0.430969
11923.8,0.118065
11924.6,0.441096
11925.3,0.452436
11926,0.337952
11926.8,0.464832
11927.5,0.383135
11928.2,0.191267
11929,0.480953
11929.7,0.134172
11930.4,0.0822812
11931.2,0.28955
11931.9,0.733829
11932.6,0.552687
11933.3,0.609764
11934.1,0.353959
11934.8,0.366999
11935.5,0.481929
11936.3,0.8044
11937,0.63355
11937.7,0.237208
11938.5,0.281626
11939.2,0.49463
11939.9,0.490523
11940.7,0.18323
11941.4,0.131174
11942.1,0.386817
11942.9,0.292822
11943.6,0.212246
11944.3,0.247055
11945.1,0.202798
11945.8,0.361254
11946.5,0.406749
11947.3,0.362918
11948,0.37447
11948.7,0.575868
11949.5,0.177644
11950.2,0.214566
11950.9,0.215962
11951.7,0.18909
11952.4,0.126657
11953.1,0.23315
11953.9,0.407923
11954.6,0.355457
11955.3,0.152453
11956.1,0.239547
11956.8,0.360416
11957.5,0.439233
11958.3,0.42474
11959,0.477752
11959.7,0.287547
11960.4,0.817412
11961.2,0.785429
11961.9,0.482547
11962.6,0.352457
11963.4,0.14006
11964.1,0.287617
11964.8,0.25081
11965.6,0.11192
11966.3,0.15262
11967,0.140502
11967.8,0.251118
11968.5,0.199135
11969.2,0.145515
11970,0.188846
11970.7,0.355882
11971.4,0.420313
11972.2,0.412996
11972.9,0.251646
11973.6,0.234786
11974.4,0.0556572
11975.1,0.224097
11975.8,0.437883
11976.6,0.377152
11977.3,0.605725
11978,0.649568
11978.8,0.240611
11979.5,0.217382
11980.2,0.232162
11981,0.309014
11981.7,0.24322
11982.4,0.230734
11983.2,0.555351
11983.9,0.354269
11984.6,0.150739
11985.4,0.594011
11986.1,0.408065
11986.8,0.0490812
11987.5,0.410423
11988.3,0.338766
11989,0.180344
11989.7,0.411675
11990.5,0.457417
11991.2,0.295971
11991.9,0.235728
11992.7,0.498593
11993.4,0.553818
11994.1,0.79057
11994.9,0.519871
11995.6,0.152459
11996.3,0.299799
11997.1,0.275375
11997.8,0.515958
11998.5,0.358047
11999.3,0.492559
12000,0.512306
12000.7,0.653883
12001.5,0.536211
12002.2,0.257651
12002.9,0.184932
12003.7,0.53445
12004.4,0.437227
12005.1,0.186539
12005.9,0.221548
12006.6,0.289292
12007.3,0.117991
12008.1,0.177126
12008.8,0.0595902
12009.5,0.31431
12010.3,0.461953
12011,0.182883
12011.7,0.0517246
12012.5,0.32925
12013.2,0.512153
12013.9,0.472139
12014.6,0.491432
12015.4,0.442931
12016.1,0.33626
12016.8,0.05318
12017.6,0.343584
12018.3,0.309077
12019,0.248941
12019.8,0.276494
12020.5,0.235354
12021.2,0.0817264
12022,0.234185
12022.7,0.268681
12023.4,0.324986
12024.2,0.333298
12024.9,0.190914
12025.6,0.300533
12026.4,0.243305
12027.1,0.631169
12027.8,0.588474
12028.6,0.222562
12029.3,0.341733
12030,0.674094
12030.8,0.415591
12031.5,0.210484
12032.2,0.477135
12033,0.262559
12033.7,0.448415
12034.4,0.350527
12035.2,0.249281
12035.9,0.312479
12036.6,0.146525
12037.4,0.346723
12038.1,0.080215
12038.8,0.514932
12039.6,0.43166
12040.3,0.0782211
12041,0.322414
12041.7,0.195283
12042.5,0.47776
12043.2,0.336665
12043.9,0.117336
12044.7,0.439735
12045.4,0.443345
12046.1,0.11788
12046.9,0.269134
12047.6,0.337912
12048.3,0.479522
12049.1,0.206543
12049.8,0.0754688
12050.5,0.183414
12051.3,0.144598
12052,0.176835
12052.7,0.392419
12053.5,0.708882
12054.2,0.565222
12054.9,0.315178
12055.7,0.0663225
12056.4,0.089637
12057.1,0.172801
12057.9,0.24222
12058.6,0.20147
12059.3,0.21591
12060.1,0.323055
12060.8,0.552375
12061.5,0.29929
12062.3,0.295056
12063,0.297524
12063.7,0.0575355
12064.5,0.061686
12065.2,0.333341
12065.9,0.450456
12066.7,0.188569
12067.4,0.102979
12068.1,0.202003
12068.8,0.269389
12069.6,0.488767
12070.3,0.362573
12071,0.274707
12071.8,0.224279
12072.5,0.164878
12073.2,0.248408
12074,0.656017
12074.7,0.811458
12075.4,0.3755
12076.2,0.149862
12076.9,0.0342731
12077.6,0.158537
12078.4,0.484821
12079.1,0.702303
12079.8,0.276353
12080.6,0.545393
12081.3,0.506955
12082,0.266338
12082.8,0.180848
12083.5,0.0582935
12084.2,0.265534
12085,0.474178
12085.7,0.510815
12086.4,0.241331
12087.2,0.0689096
12087.9,0.333429
12088.6,0.483595
12089.4,0.210921
12090.1,0.187416
12090.8,0.412858
12091.6,0.256391
12092.3,0.271009
12093,0.305778
12093.8,0.319175
12094.5,0.355132
12095.2,0.225083
12095.9,0.406601
12096.7,0.529015
12097.4,0.152026
12098.1,0.1873
12098.9,0.085218
12099.6,0.35595
12100.3,0.0783508
12101.1,0.275804
12101.8,0.358169
12102.5,0.0986434
12103.3,0.244428
12104,0.429289
12104.7,0.463376
12105.5,0.37132
12106.2,0.39827
12106.9,0.583257
12107.7,0.495393
12108.4,0.228891
12109.1,0.262064
12109.9,0.11564
12110.6,0.16834
12111.3,0.303141
12112.1,0.141244
12112.8,0.116815
12113.5,0.292509
12114.3,0.0942723
12115,0.472007
12115.7,0.565243
12116.5,0.129224
12117.2,0.312811
12117.9,0.0703669
12118.7,0.136537
12119.4,0.102436
12120.1,0.472215
12120.8,0.580294
12121.6,0.248744
12122.3,0.505441
12123,0.439742
12123.8,0.131174
12124.5,0.128054
12125.2,0.279336
12126,0.255081
12126.7,0.609103
12127.4,0.293553
12128.2,0.299587
12128.9,0.46586
12129.6,0.501928
12130.4,0.322756
12131.1,0.238434
12131.8,0.802685
12132.6,0.550321
12133.3,0.246689
12134,0.233
12134.8,0.392453
12135.5,0.333228
12136.2,0.152513
12137,0.25451
12137.7,0.234357
12138.4,0.415521
12139.2,0.0318042
12139.9,0.155903
12140.6,0.0207552
12141.4,0.401776
12142.1,0.416159
12142.8,0.659784
12143.6,0.493936
12144.3,0.385126
12145,0.484138
12145.8,0.409845
12146.5,0.249609
12147.2,0.148973
12147.9,0.324531
12148.7,0.288608
12149.4,0.522779
12150.1,0.339436
12150.9,0.0566258
12151.6,0.0631424
12152.3,0.198076
12153.1,0.337704
12153.8,0.13588
12154.5,0.449077
12155.3,0.208493
12156,0.798268
12156.7,0.938544
12157.5,0.590091
12158.2,0.169148
12158.9,0.807463
12159.7,0.473844
12160.4,0.19706
12161.1,0.441683
12161.9,0.35719
12162.6,0.131955
12163.3,0.536214
12164.1,0.52798
12164.8,0.614405
12165.5,0.401106
12166.3,0.0737218
12167,0.11313
12167.7,0.326364
12168.5,0.392917
12169.2,0.3137
12169.9,0.309522
12170.7,0.0418505
12171.4,0.433292
12172.1,0.24417
12172.9,0.151293
12173.6,0.43295
12174.3,0.627161
12175,0.426335
12175.8,0.233125
12176.5,0.0871909
12177.2,0.122871
12178,0.119629
12178.7,0.280386
12179.4,0.288219
12180.2,0.351411
12180.9,0.154762
12181.6,0.190913
12182.4,0.179623
12183.1,0.303602
12183.8,0.183663
12184.6,0.289681
12185.3,0.0834547
12186,0.231116
12186.8,0.384553
12187.5,0.184864
12188.2,0.216279
12189,0.0553944
12189.7,0.244985
12190.4,0.184058
12191.2,0.0986907
12191.9,0.479287
12192.6,0.361749
12193.4,0.24608
12194.1,0.253417
12194.8,0.695083
12195.6,0.616924
12196.3,0.16832
12197,0.429825
12197.8,0.531113
12198.5,0.68273
12199.2,0.757208
12200,1.01414
12200.7,0.467729
12201.4,0.1474
12202.1,0.233043
12202.9,0.642686
12203.6,0.410885
12204.3,0.0814159
12205.1,0.100742
12205.8,0.189621
12206.5,0.342798
12207.3,0.243097
12208,0.313648
12208.7,0.279756
12209.5,0.385311
12210.2,0.216102
12210.9,0.320333
12211.7,0.573826
12212.4,0.392001
12213.1,0.140345
12213.9,0.454223
12214.6,0.593654
12215.3,0.45848
12216.1,0.468822
12216.8,0.209786
12217.5,0.352492
12218.3,0.317794
12219,0.219686
12219.7,0.352694
12220.5,0.384285
12221.2,0.248605
12221.9,0.173656
12222.7,0.396101
12223.4,0.179133
12224.1,0.478899
12224.9,0.303186
12225.6,0.314216
12226.3,0.251887
12227.1,0.180041
12227.8,0.181717
12228.5,0.34612
12229.2,0.224686
12230,0.346461
12230.7,0.689326
12231.4,0.732774
12232.2,0.682608
12232.9,0.43022
12233.6,0.161334
12234.4,0.379201
12235.1,0.595116
12235.8,0.438552
12236.6,0.453926
12237.3,0.442159
12238,0.262081
12238.8,0.47572
12239.5,0.499195
12240.2,0.436122
12241,0.140928
12241.7,0.0317956
12242.4,0.438961
12243.2,0.304896
12243.9,0.156353
12244.6,0.365184
12245.4,0.526979
12246.1,0.199265
12246.8,0.47408
12247.6,1.0637
12248.3,0.535704
12249,0.414377
12249.8,0.402298
12250.5,0.0731754
12251.2,0.156995
12252,0.311857
12252.7,0.162044
12253.4,0.347085
12254.2,0.356985
12254.9,0.240665
12255.6,0.175365
12256.3,0.298049
12257.1,0.370495
12257.8,0.186079
12258.5,0.268032
12259.3,0.236436
12260,0.372079
12260.7,0.271216
12261.5,0.215061
12262.2,0.337989
12262.9,0.353595
12263.7,0.253662
12264.4,0.304779
12265.1,0.46985
12265.9,0.484417
12266.6,0.833573
12267.3,0.490623
12268.1,0.410126
12268.8,0.233433
12269.5,0.0245913
12270.3,0.136687
12271,0.343201
12271.7,0.509382
12272.5,0.332109
12273.2,0.23148
12273.9,0.18923
12274.7,0.348956
12275.4,0.167304
12276.1,0.51343
12276.9,0.611167
12277.6,0.519578
12278.3,0.276797
12279.1,0.0401344
12279.8,0.168821
12280.5,0.188881
12281.2,0.16028
12282,0.388521
12282.7,0.223239
12283.4,0.127765
12284.2,0.423638
12284.9,0.185447
12285.6,0.125921
12286.4,0.251229
12287.1,0.331477
12287.8,0.375562
12288.6,0.36022
12289.3,0.226953
12290,0.392532
12290.8,0.127005
12291.5,0.102702
12292.2,0.109098
12293,0.308902
12293.7,0.462474
12294.4,0.525038
12295.2,0.355057
12295.9,0.149313
12296.6,0.317206
12297.4,0.515368
12298.1,0.407158
12298.8,0.472793
12299.6,0.600228
12300.3,0.698308
12301,0.554123
12301.8,0.343056
12302.5,0.476543
12303.2,0.604744
12304,0.426704
12304.7,0.2826
12305.4,0.347244
12306.2,0.413244
12306.9,0.414586
12307.6,0.328748
12308.3,0.166935
12309.1,0.181527
12309.8,0.329773
12310.5,0.458835
12311.3,0.843036
12312,0.423451
12312.7,0.409717
12313.5,0.303654
12314.2,0.424017
12314.9,0.38139
12315.7,0.414248
12316.4,0.215946
12317.1,0.206544
12317.9,0.29858
12318.6,0.539859
12319.3,0.633902
12320.1,0.394325
12320.8,0.450583
12321.5,0.311783
12322.3,0.0574667
12323,0.398036
12323.7,0.171767
12324.5,0.298462
12325.2,0.250552
12325.9,0.677567
12326.7,0.705401
12327.4,0.106561
12328.1,0.0839413
12328.9,0.341558
12329.6,0.575207
12330.3,0.222846
12331.1,0.259539
12331.8,0.280852
12332.5,0.344355
12333.3,0.512626
12334,0.59157
12334.7,0.610036
12335.4,0.463068
12336.2,0.668516
12336.9,0.520618
12337.6,0.259002
12338.4,0.433581
12339.1,0.0362024
12339.8,0.140092
12340.6,0.258638
12341.3,0.535631
12342,0.26977
12342.8,0.151685
12343.5,0.144778
12344.2,0.377632
12345,0.299443
12345.7,0.374252
12346.4,0.15473
12347.2,0.203627
12347.9,0.166266
12348.6,0.282674
12349.4,0.358974
12350.1,0.0997075
12350.8,0.33813
12351.6,0.664817
12352.3,0.246744
12353,0.265202
12353.8,0.153794
12354.5,0.222879
12355.2,0.290852
12356,0.338675
12356.7,0.404462
12357.4,0.501563
12358.2,0.103882
12358.9,0.382798
12359.6,0.460003
12360.4,0.291432
12361.1,0.256348
12361.8,0.400118
12362.5,0.429652
12363.3,0.358484
12364,0.106874
12364.7,0.454155
12365.5,0.375813
12366.2,0.160378
12366.9,0.428365
12367.7,0.716483
12368.4,0.884162
12369.1,0.429847
12369.9,0.196515
12370.6,0.13745
12371.3,0.515215
12372.1,0.75509
12372.8,0.374075
12373.5,0.289811
12374.3,0.306004
12375,0.399165
12375.7,0.465914
12376.5,0.502774
12377.2,0.28244
12377.9,0.168427
12378.7,0.160842
12379.4,0.138098
12380.1,0.29141
12380.9,0.265051
12381.6,0.291335
12382.3,0.107002
12383.1,0.23199
12383.8,0.358869
12384.5,0.355018
12385.3,0.281775
12386,0.205763
12386.7,0.206653
12387.5,0.391468
12388.2,0.26917
12388.9,0.263042
12389.6,0.129271
12390.4,0.167059
12391.1,0.0944712
12391.8,0.193932
12392.6,0.243713
12393.3,0.285662
12394,0.248461
12394.8,0.0763034
12395.5,0.155918
12396.2,0.0917247
12397,0.204286
12397.7,0.299796
12398.4,0.144001
12399.2,0.303649
12399.9,0.701151
12400.6,0.629333
12401.4,0.276229
12402.1,0.473457
12402.8,0.522681
12403.6,0.364218
12404.3,0.559417
12405,0.134791
12405.8,0.31879
12406.5,0.0893227
12407.2,0.0793814
12408,0.135444
12408.7,0.267738
12409.4,0.28781
12410.2,0.246788
12410.9,0.646032
12411.6,0.614919
12412.4,0.310864
12413.1,0.119095
12413.8,0.356197
12414.6,0.216648
12415.3,0.180199
12416,0.360453
12416.7,0.572376
12417.5,0.568462
12418.2,0.578604
12418.9,0.426641
12419.7,0.341308
12420.4,0.296366
12421.1,0.313886
12421.9,0.116126
12422.6,0.255
12423.3,0.350717
12424.1,0.376949
12424.8,0.214244
12425.5,0.306711
12426.3,0.725512
12427,1.02085
12427.7,0.529344
12428.5,0.12958
12429.2,0.185114
12429.9,0.0880292
12430.7,0.35224
12431.4,0.0689352
12432.1,0.329547
12432.9,0.0952701
12433.6,0.22532
12434.3,0.249995
12435.1,0.408589
12435.8,0.474615
12436.5,0.366507
12437.3,0.419589
12438,0.289401
12438.7,0.387123
12439.5,0.274321
12440.2,0.060145
12440.9,0.311654
12441.7,0.606751
12442.4,0.381137
12443.1,0.347955
12443.8,0.621394
12444.6,0.290195
12445.3,0.141556
12446,0.370991
12446.8,0.212548
12447.5,0.110425
12448.2,0.450225
12449,0.600512
12449.7,0.316047
12450.4,0.242517
12451.2,0.186607
12451.9,0.21833
12452.6,0.11921
12453.4,0.290176
12454.1,0.144605
12454.8,0.436193
12455.6,0.459836
12456.3,0.153603
12457,0.365896
12457.8,0.464788
12458.5,0.136126
12459.2,0.135021
12460,0.183465
12460.7,0.168932
12461.4,0.355793
12462.2,0.272497
12462.9,0.274534
12463.6,0.603085
12464.4,0.482969
12465.1,0.480052
12465.8,0.193625
12466.6,0.132527
12467.3,0.150336
12468,0.219945
12468.8,0.173094
12469.5,0.122379
12470.2,0.0329239
12470.9,0.0595052
12471.7,0.231584
12472.4,0.301258
12473.1,0.439725
12473.9,0.143434
12474.6,0.230147
12475.3,0.3275
12476.1,0.44374
12476.8,0.106549
12477.5,0.152571
12478.3,0.372117
12479,0.394217
12479.7,0.424291
12480.5,0.152764
12481.2,0.343486
12481.9,0.376223
12482.7,0.173924
12483.4,0.234215
12484.1,0.241114
12484.9,0.210167
12485.6,0.478915
12486.3,0.467324
12487.1,0.248056
12487.8,0.291037
12488.5,0.228813
12489.3,0.435591
12490,0.277371
12490.7,0.239409
12491.5,0.348107
12492.2,0.63284
12492.9,0.648614
12493.7,0.382407
12494.4,0.190791
12495.1,0.434473
12495.8,0.131592
12496.6,0.398257
12497.3,0.573452
12498,0.524719
12498.8,0.348952
12499.5,0.339979
12500.2,0.323122
12501,0.202721
12501.7,0.263939
12502.4,0.477134
12503.2,0.501441
12503.9,0.589794
12504.6,0.454173
12505.4,0.549099
12506.1,0.348487
12506.8,0.180984
12507.6,0.253907
12508.3,0.129652
12509,0.353508
12509.8,0.481576
12510.5,0.408017
12511.2,0.158059
12512,0.197707
12512.7,0.250229
12513.4,0.127975
12514.2,0.366179
12514.9,0.607132
12515.6,0.484073
12516.4,0.330277
12517.1,0.167179
12517.8,0.211036
12518.6,0.351059
12519.3,0.426067
12520,0.27535
12520.8,0.141984
12521.5,0.351303
12522.2,0.219474
12522.9,0.179918
12523.7,0.282356
12524.4,0.298209
12525.1,0.230017
12525.9,0.126039
12526.6,0.334224
12527.3,0.48829
12528.1,0.474072
12528.8,0.352071
12529.5,0.339897
12530.3,0.376211
12531,0.383009
12531.7,0.616593
12532.5,0.437158
12533.2,0.357284
12533.9,0.0800275
12534.7,0.318253
12535.4,0.188429
12536.1,0.099862
12536.9,0.0868034
12537.6,0.151927
12538.3,0.213384
12539.1,0.25353
12539.8,0.147624
12540.5,0.0856154
12541.3,0.424799
12542,0.318891
12542.7,0.383216
12543.5,0.732661
12544.2,0.625148
12544.9,0.225015
12545.7,0.550411
12546.4,0.48456
12547.1,0.541085
12547.9,0.303187
12548.6,0.180917
12549.3,0.432013
12550,0.296921
12550.8,0.17072
12551.5,0.222228
12552.2,0.141389
12553,0.579983
12553.7,0.581723
12554.4,0.0456082
12555.2,0.351635
12555.9,0.375491
12556.6,0.291508
12557.4,0.36644
12558.1,0.250082
12558.8,0.589476
12559.6,0.717836
12560.3,0.193912
12561,0.10808
12561.8,0.211682
12562.5,0.273662
12563.2,0.0729988
12564,0.354959
12564.7,0.21329
12565.4,0.242107
12566.2,0.188136
12566.9,0.2705
12567.6,0.26506
12568.4,0.622767
12569.1,0.127145
12569.8,0.245323
12570.6,0.435832
12571.3,0.0652508
12572,0.395631
12572.8,0.279855
12573.5,0.233904
12574.2,0.0476946
12575,0.372908
12575.7,0.250737
12576.4,0.154978
12577.1,0.579272
12577.9,0.459673
12578.6,0.215033
12579.3,0.159405
12580.1,0.141035
12580.8,0.223335
12581.5,0.0465627
12582.3,0.336027
12583,0.358514
12583.7,0.141868
12584.5,0.456868
12585.2,0.436373
12585.9,0.307929
12586.7,0.131444
12587.4,0.22331
12588.1,0.350988
12588.9,0.399853
12589.6,0.208796
12590.3,0.517287
12591.1,0.540649
12591.8,0.327326
12592.5,0.332351
12593.3,0.508067
12594,0.261961
12594.7,0.286632
12595.5,0.145613
12596.2,0.159406
12596.9,0.34555
12597.7,0.395426
12598.4,0.398635
12599.1,0.281112
12599.9,0.284163
12600.6,0.333557
12601.3,0.222199
12602.1,0.34951
12602.8,0.131496
12603.5,0.757344
12604.2,0.597796
12605,0.417186
12605.7,0.207883
12606.4,0.0314315
